Año;tipo_eleccion;region_id;territorio;pacto;subpacto;partido;partido_asociado;candidato;sexo;edad;estado_servel;estado_candidatura
2017;CONSEJEROS REGIONALES;5;MARGA MARGA;CHILE VAMOS RN - EVOPOLI;SUBPACTO EVOPOLI E INDEPENDIENTES;INDEPENDIENTE;;FAVIOLA  ECHEVERRIA ARREDONDO;MUJER;40;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;MARGA MARGA;POR UN CHILE JUSTO Y DESCENTRALIZADO;SUBPACTO PRSD E INDEPENDIENTES;PARTIDO RADICAL SOCIALDEMOCRATA;;MAURICIO PALACIOS NUÑEZ;HOMBRE;58;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;MARGA MARGA;POR UN CHILE JUSTO Y DESCENTRALIZADO;SUBPACTO PRSD E INDEPENDIENTES;PARTIDO RADICAL SOCIALDEMOCRATA;;LUIS ENRIQUE CESPEDES CASTILLO;HOMBRE;49;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;MARGA MARGA;POR UN CHILE JUSTO Y DESCENTRALIZADO;SUBPACTO PPD E INDEPENDIENTES;INDEPENDIENTE;;CRISTIAN RODRIGO URREA MOYA;HOMBRE;36;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;MARGA MARGA;POR UN CHILE JUSTO Y DESCENTRALIZADO;SUBPACTO PCCH E INDEPENDIENTES;PARTIDO COMUNISTA DE CHILE;;EDITH MARJORIE ALVEAR GUERRA;MUJER;42;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;MARGA MARGA;FRENTE AMPLIO;SUBPACTO IGUALDAD PARA LOS PUEBLOS;INDEPENDIENTE;;VALERIA ANDREA MELIPILLAN FIGUEROA;MUJER;34;RECHAZADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;MARGA MARGA;FRENTE AMPLIO;SUBPACTO HUMANISTAS MAS INDEPENDIENTES;PARTIDO HUMANISTA;;MARTIN  RISTEMPART SOTO;HOMBRE;40;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;MARGA MARGA;FRENTE AMPLIO;SUBPACTO HUMANISTAS MAS INDEPENDIENTES;INDEPENDIENTE;;JOSE EDUARDO VALLEJOS AHUMADA;HOMBRE;58;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;MARGA MARGA;FRENTE AMPLIO;SUBPACTO REVOLUCION DEMOCRATICA E INDEPENDIENTES;INDEPENDIENTE;;ISABEL EDITH ESPINOZA FERNANDEZ;MUJER;37;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;MARGA MARGA;A REFUNDAR CHILE;;UNION PATRIOTICA;;GUSTAVO ADOLFO CACERES CORONADO;HOMBRE;44;RECHAZADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;MARGA MARGA;A REFUNDAR CHILE;;UNION PATRIOTICA;;CYNTHIA SAAVEDRA MEDINA;MUJER;20;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;MARGA MARGA;UNIDOS POR LA DESCENTRALIZACION;SUBPACTO PDC E INDEPENDIENTES;PARTIDO DEMOCRATA CRISTIANO;;MARIA JOSE CASTAÑEDA MARAMBIO;MUJER;34;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;MARGA MARGA;UNIDOS POR LA DESCENTRALIZACION;SUBPACTO PDC E INDEPENDIENTES;INDEPENDIENTE;;HEIDI  KNAAK TORO;MUJER;39;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;MARGA MARGA;UNIDOS POR LA DESCENTRALIZACION;SUBPACTO PS E INDEPENDIENTES;PARTIDO SOCIALISTA DE CHILE;;REINALDO ANDRES ORELLANA FERNANDEZ;HOMBRE;47;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;MARGA MARGA;UNIDOS POR LA DESCENTRALIZACION;SUBPACTO PS E INDEPENDIENTES;PARTIDO SOCIALISTA DE CHILE;;ALVARO  ZAMORA PEREZ;HOMBRE;52;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;PETORCA;CHILE VAMOS UDI - PRI - INDEPENDIENTES;SUBPACTO UDI - INDEPENDIENTES;UNION DEMOCRATA INDEPENDIENTE;;INGRID  MASSARDO CARCAMO;MUJER;55;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;PETORCA;CHILE VAMOS UDI - PRI - INDEPENDIENTES;SUBPACTO UDI - INDEPENDIENTES;UNION DEMOCRATA INDEPENDIENTE;;JAIME  LEON CODOCEDO;HOMBRE;60;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;PETORCA;POR TODO CHILE;SUBPACTO PRO + INDEPENDIENTES;PARTIDO PROGRESISTA;;FERNANDO OLMOS SAAVEDRA;HOMBRE;41;RECHAZADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;PETORCA;CHILE VAMOS RN - EVOPOLI;SUBPACTO RN - INDEPENDIENTES;INDEPENDIENTE;;CHRISTIAN  MACAYA ABARCA;HOMBRE;43;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;PETORCA;CHILE VAMOS RN - EVOPOLI;SUBPACTO RN - INDEPENDIENTES;INDEPENDIENTE;;LUIS ROJAS CORTES;HOMBRE;65;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;PETORCA;POR UN CHILE JUSTO Y DESCENTRALIZADO;SUBPACTO PCCH E INDEPENDIENTES;PARTIDO COMUNISTA DE CHILE;;DANIEL GARRIDO QUINTANILLA;HOMBRE;43;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;PETORCA;POR UN CHILE JUSTO Y DESCENTRALIZADO;SUBPACTO PPD E INDEPENDIENTES;PARTIDO POR LA DEMOCRACIA;;JAIME FLORENCIO PAREDES REYES;HOMBRE;40;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;PETORCA;SUMEMOS;SUBPACTO AMPLITUD E INDEPENDIENTES;AMPLITUD;;MARIA TERESA CERDA GARCIA;MUJER;74;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;PETORCA;SUMEMOS;SUBPACTO AMPLITUD E INDEPENDIENTES;AMPLITUD;;MIGUEL  PEREZ IBACACHE;HOMBRE;52;RECHAZADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;PETORCA;FRENTE AMPLIO;SUBPACTO IGUALDAD PARA LOS PUEBLOS;PARTIDO IGUALDAD;;IVAN SEPULVEDA GODOY;HOMBRE;46;RECHAZADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;PETORCA;FRENTE AMPLIO;;INDEPENDIENTE;;OSCAR HERNAN VELIZ FLORES;HOMBRE;64;RECHAZADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;PETORCA;A REFUNDAR CHILE;;INDEPENDIENTE;;INTI MAYURI ARAVENA PEREZ;MUJER;30;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;PETORCA;UNIDOS POR LA DESCENTRALIZACION;SUBPACTO PS E INDEPENDIENTES;PARTIDO SOCIALISTA DE CHILE;;RUBEN SALINAS BUSTAMANTE;HOMBRE;59;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;PETORCA;UNIDOS POR LA DESCENTRALIZACION;SUBPACTO PDC E INDEPENDIENTES;PARTIDO DEMOCRATA CRISTIANO;;GONZALO ANDRES ALEGRIA CHACANA;HOMBRE;33;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;QUILLOTA;CHILE VAMOS UDI - PRI - INDEPENDIENTES;SUBPACTO UDI - INDEPENDIENTES;UNION DEMOCRATA INDEPENDIENTE;;JORGE  EBNER PAREDES;HOMBRE;68;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;QUILLOTA;CHILE VAMOS UDI - PRI - INDEPENDIENTES;SUBPACTO UDI - INDEPENDIENTES;UNION DEMOCRATA INDEPENDIENTE;;MIRENTXU  ARRAZTOA LARRONDO;MUJER;32;RECHAZADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;QUILLOTA;CHILE VAMOS UDI - PRI - INDEPENDIENTES;SUBPACTO PRI E INDEPENDIENTES;PARTIDO REGIONALISTA INDEPENDIENTE;;JOSE  ALBORNOZ MOLINA;HOMBRE;44;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;QUILLOTA;CHILE VAMOS RN - EVOPOLI;SUBPACTO RN - INDEPENDIENTES;RENOVACION NACIONAL;;ROBERTO CHAHUAN CHAHUAN;HOMBRE;65;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;QUILLOTA;CHILE VAMOS RN - EVOPOLI;SUBPACTO RN - INDEPENDIENTES;RENOVACION NACIONAL;;MARIA  BAEZA HERMOSILLA;MUJER;55;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;QUILLOTA;CHILE VAMOS RN - EVOPOLI;SUBPACTO RN - INDEPENDIENTES;RENOVACION NACIONAL;;REGINA  BRITO JERIA;MUJER;38;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;QUILLOTA;POR UN CHILE JUSTO Y DESCENTRALIZADO;SUBPACTO PCCH E INDEPENDIENTES;PARTIDO COMUNISTA DE CHILE;;PATRICIO VILLEGAS MELILLAN;HOMBRE;45;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;QUILLOTA;POR UN CHILE JUSTO Y DESCENTRALIZADO;SUBPACTO PRSD E INDEPENDIENTES;PARTIDO RADICAL SOCIALDEMOCRATA;;CARLOS ALBERTO ORTEGA VALENCIA;HOMBRE;44;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;QUILLOTA;POR UN CHILE JUSTO Y DESCENTRALIZADO;SUBPACTO PPD E INDEPENDIENTES;PARTIDO POR LA DEMOCRACIA;;JORGE LUIS LOPEZ PINO;HOMBRE;44;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;QUILLOTA;SUMEMOS;SUBPACTO AMPLITUD E INDEPENDIENTES;AMPLITUD;;JORGE YAÑEZ CARRASCO;HOMBRE;61;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;QUILLOTA;FRENTE AMPLIO;SUBPACTO HUMANISTAS MAS INDEPENDIENTES;INDEPENDIENTE;;EWALD  MEYER MONSALVE;HOMBRE;49;RECHAZADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;QUILLOTA;A REFUNDAR CHILE;;INDEPENDIENTE;;VALESKA NEIRA GARCIA;MUJER;43;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;QUILLOTA;UNIDOS POR LA DESCENTRALIZACION;SUBPACTO PDC E INDEPENDIENTES;PARTIDO DEMOCRATA CRISTIANO;;CRISTIAN ANDRES MELLA ANDAUR;HOMBRE;29;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;QUILLOTA;UNIDOS POR LA DESCENTRALIZACION;SUBPACTO PDC E INDEPENDIENTES;PARTIDO DEMOCRATA CRISTIANO;;RICARDO ALIAGA CRUZ;HOMBRE;39;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;SAN ANTONIO;CHILE VAMOS UDI - PRI - INDEPENDIENTES;SUBPACTO UDI - INDEPENDIENTES;UNION DEMOCRATA INDEPENDIENTE;;MAURICIO  ARANEDA ATENAS;HOMBRE;39;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;SAN ANTONIO;CHILE VAMOS UDI - PRI - INDEPENDIENTES;SUBPACTO UDI - INDEPENDIENTES;UNION DEMOCRATA INDEPENDIENTE;;JOSE  PEREZ GARCIA;HOMBRE;57;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;SAN ANTONIO;POR TODO CHILE;SUBPACTO PRO + INDEPENDIENTES;PARTIDO PROGRESISTA;;DIEGO NEITHAN YAÑEZ PADILLA;HOMBRE;25;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;SAN ANTONIO;POR TODO CHILE;SUBPACTO PRO + INDEPENDIENTES;PARTIDO PROGRESISTA;;VIVIANA ALEJANDRA VARGAS CORTES;MUJER;42;RECHAZADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;SAN ANTONIO;CHILE VAMOS RN - EVOPOLI;SUBPACTO RN - INDEPENDIENTES;RENOVACION NACIONAL;;KAREN  MADRID NILO;MUJER;42;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;SAN ANTONIO;CHILE VAMOS RN - EVOPOLI;SUBPACTO RN - INDEPENDIENTES;RENOVACION NACIONAL;;GUILLERMO  MEZA CAYO;HOMBRE;42;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;SAN ANTONIO;POR UN CHILE JUSTO Y DESCENTRALIZADO;SUBPACTO PRSD E INDEPENDIENTES;PARTIDO RADICAL SOCIALDEMOCRATA;;MARIANO GONZALEZ CLAVERIA;HOMBRE;#¡NUM!;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;SAN ANTONIO;POR UN CHILE JUSTO Y DESCENTRALIZADO;SUBPACTO PCCH E INDEPENDIENTES;PARTIDO COMUNISTA DE CHILE;;GABRIEL PEÑA NUÑEZ;HOMBRE;28;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;SAN ANTONIO;POR UN CHILE JUSTO Y DESCENTRALIZADO;SUBPACTO PPD E INDEPENDIENTES;PARTIDO POR LA DEMOCRACIA;;GRACIELA LILIAN SALAZAR ESPINOZA;MUJER;58;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;SAN ANTONIO;FRENTE AMPLIO;SUBPACTO REVOLUCION DEMOCRATICA E INDEPENDIENTES;INDEPENDIENTE;;JORGE ARTURO MORA CASTRO;HOMBRE;34;RECHAZADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;SAN ANTONIO;FRENTE AMPLIO;SUBPACTO IGUALDAD PARA LOS PUEBLOS;PARTIDO IGUALDAD;;CONSTANZA LIZANA SIERRA;MUJER;34;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;SAN ANTONIO;FRENTE AMPLIO;SUBPACTO HUMANISTAS MAS INDEPENDIENTES;INDEPENDIENTE;;ROSA MARIA LEAL FUENTES;MUJER;55;RECHAZADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;SAN ANTONIO;UNIDOS POR LA DESCENTRALIZACION;SUBPACTO PS E INDEPENDIENTES;INDEPENDIENTE;;SAMUEL  VENEGAS RUBIO;HOMBRE;79;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;SAN ANTONIO;UNIDOS POR LA DESCENTRALIZACION;SUBPACTO PDC E INDEPENDIENTES;PARTIDO DEMOCRATA CRISTIANO;;ROY  CRICHTON ORELLANA;HOMBRE;49;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;SAN FELIPE;CHILE VAMOS UDI - PRI - INDEPENDIENTES;SUBPACTO PRI E INDEPENDIENTES;INDEPENDIENTE;;MIGUEL ANGEL ESCOBAR GONZALEZ;HOMBRE;35;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;SAN FELIPE;CHILE VAMOS UDI - PRI - INDEPENDIENTES;SUBPACTO UDI - INDEPENDIENTES;UNION DEMOCRATA INDEPENDIENTE;;JUAN MANUEL MILLANAO CALVIN;HOMBRE;56;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;SAN FELIPE;CHILE VAMOS UDI - PRI - INDEPENDIENTES;SUBPACTO UDI - INDEPENDIENTES;UNION DEMOCRATA INDEPENDIENTE;;EDUARDO  VERGARA TELLO;HOMBRE;52;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;SAN FELIPE;CHILE VAMOS RN - EVOPOLI;SUBPACTO RN - INDEPENDIENTES;RENOVACION NACIONAL;;IVAN REYES FIGUEROA;HOMBRE;64;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;SAN FELIPE;CHILE VAMOS RN - EVOPOLI;SUBPACTO RN - INDEPENDIENTES;RENOVACION NACIONAL;;JOSE MIGUEL GONZALEZ ROJAS;HOMBRE;49;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;SAN FELIPE;CHILE VAMOS RN - EVOPOLI;SUBPACTO RN - INDEPENDIENTES;RENOVACION NACIONAL;;MARGARITA GANIELLA VILLANUEVA JORQUERA;MUJER;35;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;SAN FELIPE;POR UN CHILE JUSTO Y DESCENTRALIZADO;SUBPACTO PPD E INDEPENDIENTES;PARTIDO POR LA DEMOCRACIA;;MARIO EUGENIO SOTTOLICHIO URQUIZA;HOMBRE;68;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;SAN FELIPE;POR UN CHILE JUSTO Y DESCENTRALIZADO;SUBPACTO PPD E INDEPENDIENTES;INDEPENDIENTE;;PAULA  FREIRE SABAJ;MUJER;30;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;SAN FELIPE;POR UN CHILE JUSTO Y DESCENTRALIZADO;SUBPACTO PCCH E INDEPENDIENTES;PARTIDO COMUNISTA DE CHILE;;BORIS  VEGA OSES;HOMBRE;49;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;SAN FELIPE;UNIDOS POR LA DESCENTRALIZACION;SUBPACTO PDC E INDEPENDIENTES;PARTIDO DEMOCRATA CRISTIANO;;ROLANDO JUAN STEVENSON VELASCO;HOMBRE;75;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;SAN FELIPE;UNIDOS POR LA DESCENTRALIZACION;SUBPACTO PS E INDEPENDIENTES;PARTIDO SOCIALISTA DE CHILE;;VALERIA CARVALLO SUMA DE VILLA;MUJER;39;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;SAN FELIPE;FRENTE ECOLOGISTA Y CIUDADANO;;INDEPENDIENTE;;FRANCISCA VALENTINA SALAMA PIMENTEL;MUJER;32;RECHAZADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;VALPARAISO 1;CHILE VAMOS UDI - PRI - INDEPENDIENTES;SUBPACTO UDI - INDEPENDIENTES;UNION DEMOCRATA INDEPENDIENTE;;CARLOS  BRICEÑO VASQUEZ;HOMBRE;62;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;VALPARAISO 1;CHILE VAMOS UDI - PRI - INDEPENDIENTES;SUBPACTO UDI - INDEPENDIENTES;UNION DEMOCRATA INDEPENDIENTE;;MANUEL  MILLONES CHIRINO;HOMBRE;58;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;VALPARAISO 1;CHILE VAMOS UDI - PRI - INDEPENDIENTES;SUBPACTO UDI - INDEPENDIENTES;UNION DEMOCRATA INDEPENDIENTE;;JORGE  SAN MARTIN GUTIERREZ;HOMBRE;44;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;VALPARAISO 1;CHILE VAMOS UDI - PRI - INDEPENDIENTES;SUBPACTO PRI E INDEPENDIENTES;PARTIDO REGIONALISTA INDEPENDIENTE;;RENE MADRID ARANCIBIA;HOMBRE;52;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;VALPARAISO 1;CHILE VAMOS UDI - PRI - INDEPENDIENTES;SUBPACTO PRI E INDEPENDIENTES;PARTIDO REGIONALISTA INDEPENDIENTE;;NESTOR RAMON SANTELICES FUENTES;HOMBRE;60;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;VALPARAISO 1;CHILE VAMOS RN - EVOPOLI;SUBPACTO EVOPOLI E INDEPENDIENTES;EVOLUCION POLITICA;;JOSE ERNESTO MUÑOZ NUÑEZ;HOMBRE;55;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;VALPARAISO 1;CHILE VAMOS RN - EVOPOLI;SUBPACTO EVOPOLI E INDEPENDIENTES;INDEPENDIENTE;;JULIETA ADRIANA NUÑEZ GUNDLACH;MUJER;56;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;VALPARAISO 1;CHILE VAMOS RN - EVOPOLI;SUBPACTO RN - INDEPENDIENTES;RENOVACION NACIONAL;;JAIME PERRY JUNGK;HOMBRE;66;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;VALPARAISO 1;CHILE VAMOS RN - EVOPOLI;SUBPACTO RN - INDEPENDIENTES;RENOVACION NACIONAL;;MAURICIO  PEREZ ESPINOZA;HOMBRE;54;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;VALPARAISO 1;CHILE VAMOS RN - EVOPOLI;SUBPACTO RN - INDEPENDIENTES;INDEPENDIENTE;; GUILLERMO  MACKAY URIBE;HOMBRE;44;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;VALPARAISO 1;POR UN CHILE JUSTO Y DESCENTRALIZADO;SUBPACTO PRSD E INDEPENDIENTES;PARTIDO RADICAL SOCIALDEMOCRATA;;MAURICIO ANTONIO PALACIOS PEREZ;HOMBRE;35;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;VALPARAISO 1;POR UN CHILE JUSTO Y DESCENTRALIZADO;SUBPACTO PRSD E INDEPENDIENTES;PARTIDO RADICAL SOCIALDEMOCRATA;;FELICINDO  TAPIA TASSARA;HOMBRE;68;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;VALPARAISO 1;POR UN CHILE JUSTO Y DESCENTRALIZADO;SUBPACTO PPD E INDEPENDIENTES;PARTIDO POR LA DEMOCRACIA;; WILSON GONZALEZ CID;HOMBRE;52;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;VALPARAISO 1;POR UN CHILE JUSTO Y DESCENTRALIZADO;SUBPACTO PPD E INDEPENDIENTES;PARTIDO POR LA DEMOCRACIA;;CARLOS  ALARCON QUINTEROS;HOMBRE;36;RECHAZADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;VALPARAISO 1;POR UN CHILE JUSTO Y DESCENTRALIZADO;SUBPACTO PCCH E INDEPENDIENTES;PARTIDO COMUNISTA DE CHILE;;ANDREA SILVANA SALDIAS MARTINEZ;MUJER;45;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;VALPARAISO 1;SUMEMOS;SUBPACTO AMPLITUD E INDEPENDIENTES;AMPLITUD;;ROLANDO  CONTRERAS BIANCHI;HOMBRE;31;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;VALPARAISO 1;SUMEMOS;SUBPACTO AMPLITUD E INDEPENDIENTES;INDEPENDIENTE;;RAUL  DIAZ DIAZ;HOMBRE;53;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2017;CONSEJEROS REGIONALES;5;VALPARAISO 1;FRENTE AMPLIO;SUBPACTO HUMANISTAS MAS INDEPENDIENTES;PARTIDO HUMANISTA;;CARLOS  MORENO LEIVA;HOMBRE;57;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
